,AQI,PM10,O3,SO2,PM2.5,NO2,CO,降水量,平均气压,平均两分钟风速,平均气温,平均相对湿度,日期
882,58.0,65.0,108.0,5,30.0,31.0,0.8,0.2,998.5,2.4,25.9,78.5,2017-06-01
883,120.0,102.0,182.0,5,51.0,50.0,1.3,0.1,999.3,0.7,26.7,83.8,2017-06-02
884,122.0,129.0,185.0,6,59.0,43.0,1.2,0.0,1000.3,2.7,28.6,70.5,2017-06-03
885,77.0,103.0,132.0,5,42.0,26.0,1.0,0.0,1001.7,2.8,25.2,73.3,2017-06-04
886,46.0,32.0,93.0,4,23.0,25.0,0.9,0.0,1000.9,3.4,20.8,95.8,2017-06-05
887,75.0,27.0,131.0,4,13.0,21.0,0.8,0.0,1008.1,1.4,20.7,78.5,2017-06-06
888,122.0,55.0,185.0,5,26.0,45.0,0.9,0.0,1008.5,0.9,23.9,81.0,2017-06-07
889,97.0,76.0,157.0,7,35.0,42.0,1.2,0.0,1006.5,1.4,26.4,74.5,2017-06-08
890,53.0,53.0,39.0,4,28.0,43.0,1.2,0.0,1003.9,2.1,24.4,96.8,2017-06-09
891,39.0,38.0,71.0,3,24.0,27.0,1.0,0.0,1001.6,2.5,24.8,92.0,2017-06-10
892,42.0,38.0,69.0,3,21.0,34.0,1.0,0.0,1004.8,1.6,24.1,90.3,2017-06-11
893,62.0,35.0,44.0,3,23.0,49.0,1.1,0.033333333,1005.3,0.4,24.1,97.8,2017-06-12
894,38.0,31.0,56.0,3,18.0,32.0,0.9,0.066666667,1006.6,1.8,23.4,94.3,2017-06-13
895,58.0,59.0,93.0,4,32.0,48.0,1.0,0.1,1008.8,0.9,23.1,87.8,2017-06-14
896,60.0,59.0,73.0,4,40.0,50.0,0.9,0.15,1008.0,0.5,22.1,97.0,2017-06-15
897,100.0,69.0,160.0,5,36.0,45.0,0.9,0.2,1005.6,0.8,22.9,84.5,2017-06-16
898,104.0,83.0,165.0,5,44.0,50.0,0.9,0.0,1003.5,0.7,24.9,81.8,2017-06-17
899,75.0,66.0,130.0,7,35.0,35.0,0.9,0.0,1002.6,0.7,26.3,76.8,2017-06-18
900,70.0,75.0,124.0,6,38.0,41.0,1.0,0.0,1001.2,1.2,26.2,82.3,2017-06-19
901,117.0,92.0,179.0,6,50.0,45.0,1.0,0.0,999.6,0.7,27.6,78.8,2017-06-20
902,80.0,73.0,137.0,5,42.0,37.0,0.9,0.1,999.7,1.3,26.3,89.3,2017-06-21
903,86.0,63.0,144.0,6,24.0,41.0,0.9,0.0,1001.6,1.1,26.7,79.5,2017-06-22
904,51.0,49.0,80.0,3,26.0,36.0,1.0,1.1,1000.8,1.7,26.5,89.5,2017-06-23
905,60.0,69.0,82.0,5,32.0,48.0,1.5,0.0,999.6,0.3,26.2,89.0,2017-06-24
906,70.0,73.0,124.0,3,37.0,48.0,1.0,0.05,1001.3,0.6,26.7,89.0,2017-06-25
907,54.0,57.0,97.0,3,32.0,38.0,0.9,0.1,1004.6,0.8,25.8,88.3,2017-06-26
908,97.0,43.0,157.0,4,22.0,27.0,0.8,0.0,1005.7,2.1,26.0,81.5,2017-06-27
909,104.0,54.0,165.0,4,26.0,30.0,0.9,0.0,1005.7,1.5,26.8,78.8,2017-06-28
910,86.0,60.0,144.0,5,28.0,35.0,1.0,0.0,1004.7,0.7,26.8,83.0,2017-06-29
911,32.0,15.0,50.0,3,10.0,26.0,0.7,0.0,1001.8,2.3,24.6,95.0,2017-06-30
912,31.0,17.0,46.0,3,8.0,25.0,0.7,0.0,999.8,1.6,24.3,97.0,2017-07-01
913,62.0,29.0,115.0,3,13.0,24.0,0.7,0.0,999.7,1.3,27.1,82.0,2017-07-02
914,91.0,49.0,150.0,4,23.0,30.0,1.0,0.0,1001.4,1.1,28.7,81.5,2017-07-03
915,47.0,42.0,95.0,4,18.0,27.0,0.9,0.0,1002.3,1.7,29.4,81.3,2017-07-04
916,41.0,40.0,80.0,4,15.0,27.0,0.8,0.0,1003.6,1.7,30.0,81.0,2017-07-05
917,43.0,44.0,85.0,4,16.0,28.0,0.8,0.0,1002.0,2.5,30.9,73.3,2017-07-06
918,43.0,44.0,78.0,4,14.0,29.0,0.6,0.0,1001.1,2.6,30.5,75.3,2017-07-07
919,44.0,45.0,67.0,4,16.0,29.0,0.7,0.0,1001.5,1.6,29.7,81.5,2017-07-08
920,32.0,27.0,36.0,3,11.0,27.0,0.7,1.2,999.4,1.8,27.1,90.5,2017-07-09
921,55.0,31.0,106.0,3,13.0,24.0,0.7,2.4,1000.4,1.8,27.4,87.8,2017-07-10
922,43.0,34.0,87.0,4,12.0,26.0,0.7,0.0,1004.0,2.3,28.7,80.0,2017-07-11
923,41.0,37.0,82.0,4,12.0,21.0,0.6,0.0,1004.3,3.5,30.2,73.8,2017-07-12
924,48.0,47.0,96.0,5,19.0,24.0,0.8,0.0,1002.2,2.95,31.1,70.3,2017-07-13
925,47.0,48.0,92.0,5,19.0,27.0,0.7,0.0,1001.3,2.4,31.2,71.5,2017-07-14
926,62.0,63.0,115.0,5,22.0,32.0,0.7,0.0,1002.1,2.6,31.6,68.5,2017-07-15
927,63.0,59.0,116.0,4,21.0,33.0,0.7,0.0,1004.4,1.5,32.0,68.3,2017-07-16
928,65.0,68.0,118.0,5,21.0,35.0,0.7,0.0,1005.9,1.0,31.7,72.3,2017-07-17
929,52.0,53.0,102.0,4,21.0,25.0,0.6,0.0,1004.9,2.3,32.0,68.8,2017-07-18
930,44.0,35.0,88.0,5,12.0,20.0,0.5,0.0,1002.6,3.0,32.2,63.0,2017-07-19
931,44.0,36.0,88.0,4,10.0,19.0,0.5,0.0,1002.2,2.9,31.7,65.0,2017-07-20
932,49.0,44.0,98.0,6,13.0,23.0,0.5,0.0,1003.8,3.0,32.4,62.5,2017-07-21
933,80.0,66.0,137.0,6,22.0,32.0,0.7,0.0,1005.2,2.1,33.0,63.8,2017-07-22
934,90.0,81.0,148.0,6,29.0,40.0,0.7,0.0,1003.0,1.1,32.7,69.5,2017-07-23
935,67.0,74.0,121.0,5,29.0,37.0,0.7,0.0,1001.0,1.3,32.5,70.3,2017-07-24
936,125.0,102.0,188.0,6,34.0,56.0,0.9,0.0,1001.0,0.7,33.2,66.3,2017-07-25
937,91.0,95.0,150.0,5,38.0,41.0,0.8,0.0,1000.1,0.8,33.6,70.8,2017-07-26
938,113.0,104.0,175.0,5,47.0,35.0,0.9,0.0,999.9,0.8,33.9,69.3,2017-07-27
939,96.0,119.0,156.0,4,59.0,37.0,1.2,0.0,1002.2,2.7,33.0,76.0,2017-07-28
940,115.0,104.0,177.0,4,65.0,23.0,1.6,0.0,1002.2,3.1,30.8,77.0,2017-07-29
941,76.0,75.0,132.0,4,47.0,19.0,1.1,0.0,998.5,3.4,28.5,80.3,2017-07-30
942,46.0,44.0,92.0,4,23.0,18.0,1.0,0.0,996.2,2.5,28.6,82.3,2017-07-31
943,32.0,20.0,59.0,3,13.0,25.0,0.9,0.0,994.6,1.4,26.4,100.0,2017-08-01
944,39.0,23.0,78.0,3,12.0,24.0,0.8,0.0,995.1,1.6,27.8,94.0,2017-08-02
945,89.0,50.0,147.0,4,24.0,38.0,1.0,0.0,995.7,0.3,30.0,86.5,2017-08-03
946,63.0,72.0,106.0,4,34.0,52.0,1.1,2.8,998.0,2.2,29.5,92.3,2017-08-04
947,81.0,76.0,138.0,4,36.0,45.0,1.1,0.1,999.5,0.7,30.8,84.8,2017-08-05
948,93.0,59.0,152.0,5,26.0,33.0,0.8,0.0,999.4,1.4,32.3,81.5,2017-08-06
949,75.0,62.0,130.0,6,24.0,34.0,0.7,0.0,997.7,1.5,33.2,71.0,2017-08-07
950,40.0,40.0,69.0,4,18.0,27.0,0.7,2.6,998.6,2.4,26.8,91.5,2017-08-08
951,75.0,39.0,131.0,4,20.0,26.0,0.8,0.0,997.9,1.1,27.6,85.8,2017-08-09
952,83.0,46.0,140.0,5,18.0,26.0,0.7,0.0,998.7,1.7,29.9,84.0,2017-08-10
953,61.0,70.0,106.0,8,26.0,41.0,1.0,0.3,1000.4,1.2,28.8,88.0,2017-08-11
954,30.0,18.0,46.0,4,10.0,24.0,0.7,0.6,1000.8,0.4,26.2,97.3,2017-08-12
955,33.0,24.0,63.0,4,12.0,28.0,0.8,0.9,1001.6,1.3,26.0,96.8,2017-08-13
956,50.0,51.0,94.0,4,29.0,34.0,1.0,1.2,1002.9,0.8,26.7,93.5,2017-08-14
957,95.0,68.0,155.0,6,40.0,45.0,1.2,0.0,1003.8,0.4,27.9,83.8,2017-08-15
958,88.0,68.0,146.0,5,39.0,46.0,1.1,0.05,1003.4,1.2,27.4,89.5,2017-08-16
959,42.0,37.0,85.0,7,14.0,28.0,0.9,0.1,1004.1,1.7,28.0,85.0,2017-08-17
960,52.0,56.0,103.0,9,21.0,31.0,0.9,0.0,1004.3,1.8,29.9,76.0,2017-08-18
961,50.0,51.0,99.0,7,21.0,26.0,0.7,0.0,1002.7,2.6,31.2,69.8,2017-08-19
962,60.0,59.0,112.0,7,26.0,39.0,1.0,0.0,1002.0,1.1,29.2,87.5,2017-08-20
963,85.0,65.0,142.0,6,33.0,33.0,1.1,0.0,1001.6,1.3,29.1,88.8,2017-08-21
964,100.0,63.0,160.0,8,30.0,35.0,1.0,0.0,1001.5,1.3,30.8,80.8,2017-08-22
965,85.0,68.0,143.0,8,31.0,37.0,1.1,0.0,1002.5,1.1,31.8,77.8,2017-08-23
966,80.0,60.0,136.0,9,24.0,38.0,1.1,0.266666667,1004.8,2.2,30.0,86.0,2017-08-24
967,68.0,47.0,122.0,5,25.0,37.0,1.2,0.533333333,1006.8,0.7,28.6,91.3,2017-08-25
968,64.0,50.0,117.0,7,23.0,26.0,1.2,0.8,1007.4,1.6,27.9,83.0,2017-08-26
969,88.0,65.0,146.0,9,32.0,25.0,1.1,0.0,1006.3,1.4,30.2,77.3,2017-08-27
970,68.0,61.0,122.0,10,23.0,30.0,1.0,0.0,1006.2,1.6,31.4,72.8,2017-08-28
971,81.0,43.0,138.0,6,22.0,19.0,1.2,0.0,1009.7,3.8,26.3,82.8,2017-08-29
972,30.0,28.0,61.0,5,9.0,22.0,0.8,0.0,1011.0,2.6,22.4,83.5,2017-08-30
973,37.0,36.0,49.0,5,15.0,26.0,0.7,0.0,1010.1,1.9,21.7,87.3,2017-08-31
974,45.0,43.0,39.0,6,17.0,36.0,1.0,0.0,1007.7,1.4,22.9,87.8,2017-09-01
975,46.0,40.0,33.0,6,22.0,36.0,1.0,0.266666667,1005.7,2.1,22.4,97.3,2017-09-02
976,38.0,21.0,36.0,5,11.0,31.0,0.9,0.533333333,1007.2,1.6,20.2,99.8,2017-09-03
977,43.0,36.0,69.0,5,16.0,36.0,0.9,0.8,1007.7,0.9,21.7,94.8,2017-09-04
978,67.0,57.0,31.0,6,26.0,54.0,1.1,0.0,1007.5,0.7,22.9,95.3,2017-09-05
979,36.0,26.0,70.0,5,14.0,30.0,0.9,0.2,1007.6,1.7,23.4,92.3,2017-09-06
980,107.0,59.0,168.0,7,22.0,52.0,0.9,0.0,1007.6,0.8,24.3,86.0,2017-09-07
981,102.0,93.0,163.0,9,40.0,67.0,1.2,0.0,1006.7,0.5,25.8,86.5,2017-09-08
982,110.0,100.0,172.0,11,46.0,45.0,1.3,0.0,1004.3,1.0,28.3,79.5,2017-09-09
983,54.0,44.0,66.0,6,26.0,27.0,1.0,0.0,1005.3,2.0,24.7,92.5,2017-09-10
984,51.0,39.0,102.0,6,18.0,27.0,0.8,0.0,1009.2,1.7,23.6,86.3,2017-09-11
985,84.0,62.0,141.0,9,29.0,46.0,1.1,0.0,1012.4,1.4,24.0,86.0,2017-09-12
986,110.0,79.0,172.0,11,32.0,54.0,1.0,0.0,1013.0,0.8,24.6,78.3,2017-09-13
987,109.0,79.0,170.0,11,34.0,46.0,1.0,0.0,1012.1,1.5,24.6,74.0,2017-09-14
988,120.0,77.0,183.0,12,28.0,53.0,1.1,0.0,1011.5,1.8,23.8,71.5,2017-09-15
989,127.0,91.0,190.0,11,35.0,55.0,1.1,0.0,1010.4,0.7,23.6,80.5,2017-09-16
990,130.0,94.0,194.0,12,36.0,60.0,0.9,0.0,1009.2,1.1,24.3,80.5,2017-09-17
991,108.0,136.0,169.0,15,67.0,67.0,1.3,0.7,1007.2,0.5,25.1,85.3,2017-09-18
992,72.0,64.0,68.0,6,53.0,45.0,1.3,1.05,1006.9,1.6,22.9,99.5,2017-09-19
993,52.0,41.0,62.0,6,25.0,43.0,1.0,1.4,1009.1,0.8,21.9,99.3,2017-09-20
994,81.0,68.0,35.0,9,37.0,65.0,1.2,0.6,1009.1,0.4,22.4,96.0,2017-09-21
995,93.0,86.0,85.0,8,52.0,76.0,1.4,0.3,1009.7,0.2,23.2,93.0,2017-09-22
996,63.0,46.0,60.0,8,32.0,51.0,1.2,0.15,1010.4,1.1,22.6,97.0,2017-09-23
997,58.0,65.0,92.0,9,33.0,42.0,1.4,0.0,1006.1,1.2,25.3,90.3,2017-09-24
998,64.0,78.0,108.0,7,38.0,40.0,1.2,0.0,1004.6,1.4,26.3,90.3,2017-09-25
999,61.0,58.0,114.0,7,32.0,32.0,1.4,0.0,1006.1,2.3,26.3,90.5,2017-09-26
1000,34.0,21.0,68.0,5,15.0,23.0,1.1,0.0,1009.0,2.4,22.4,95.3,2017-09-27
1001,46.0,30.0,92.0,5,16.0,28.0,1.0,0.0,1012.5,1.8,21.6,90.0,2017-09-28
1002,57.0,37.0,50.0,8,21.0,46.0,1.1,0.0,1013.6,2.0,19.5,93.3,2017-09-29
1003,58.0,58.0,32.0,10,33.0,48.0,1.3,0.0,1011.4,1.2,21.2,94.3,2017-09-30
1004,60.0,69.0,113.0,8,38.0,38.0,1.3,0.0,1006.6,1.3,25.8,90.3,2017-10-01
1005,25.0,18.0,49.0,5,9.0,21.0,1.0,0.4,1010.9,2.4,21.6,92.8,2017-10-02
1006,28.0,11.0,57.0,5,7.0,21.0,0.8,1.5,1015.7,3.6,18.9,98.0,2017-10-03
1007,23.0,12.0,43.0,5,7.0,19.0,0.8,2.6,1020.2,3.6,14.6,97.0,2017-10-04
1008,38.0,14.0,27.0,5,9.0,31.0,1.0,1.3,1017.6,1.2,14.7,98.8,2017-10-05
1009,55.0,45.0,24.0,9,25.0,45.0,1.3,0.0,1016.7,0.9,17.6,95.5,2017-10-06
1010,57.0,66.0,68.0,9,35.0,46.0,1.3,0.0,1015.2,0.3,20.6,92.5,2017-10-07
1011,100.0,106.0,161.0,10,56.0,67.0,1.6,0.0,1014.5,0.3,23.3,90.5,2017-10-08
1012,91.0,126.0,137.0,10,66.0,72.0,1.7,0.0,1012.8,0.8,24.1,93.8,2017-10-09
1013,49.0,44.0,40.0,7,31.0,24.0,1.3,0.0,1016.0,2.0,19.8,86.0,2017-10-10
1014,31.0,16.0,33.0,6,7.0,25.0,1.0,0.5,1019.5,3.2,14.4,92.0,2017-10-11
1015,33.0,9.0,38.0,5,6.0,27.0,0.9,0.25,1020.2,2.7,13.6,97.5,2017-10-12
1016,37.0,26.0,51.0,7,14.0,30.0,0.8,0.0,1017.9,1.9,15.4,88.3,2017-10-13
1017,41.0,37.0,50.0,7,21.0,32.0,0.8,0.5,1017.5,2.1,15.8,92.0,2017-10-14
1018,34.0,27.0,69.0,7,13.0,24.0,0.7,0.0,1018.9,3.1,15.7,87.8,2017-10-15
1019,31.0,20.0,55.0,6,14.0,25.0,0.7,0.166666667,1021.2,3.1,14.9,95.3,2017-10-16
1020,36.0,28.0,61.0,6,17.0,29.0,0.7,0.333333333,1020.7,2.0,15.2,95.5,2017-10-17
1021,40.0,34.0,35.0,6,22.0,32.0,0.7,0.5,1020.0,1.5,14.9,96.0,2017-10-18
1022,40.0,34.0,65.0,5,20.0,33.0,0.6,1.2,1018.2,1.4,15.8,87.3,2017-10-19
1023,71.0,77.0,82.0,10,45.0,58.0,1.1,0.0,1017.3,1.2,14.8,90.0,2017-10-20
1024,66.0,66.0,110.0,9,35.0,53.0,0.9,0.0,1017.3,0.9,15.4,87.3,2017-10-21
1025,91.0,105.0,99.0,10,63.0,68.0,1.1,0.0,1016.4,0.9,15.4,87.3,2017-10-22
1026,133.0,132.0,96.0,9,102.0,51.0,1.3,0.0,1019.0,1.8,17.3,86.3,2017-10-23
1027,88.0,111.0,99.0,14,65.0,65.0,1.2,0.0,1021.8,0.7,15.4,83.5,2017-10-24
1028,85.0,92.0,80.0,15,39.0,69.0,1.0,0.0,1020.3,1.0,16.2,77.5,2017-10-25
1029,88.0,105.0,122.0,10,50.0,74.0,1.0,0.0,1018.3,0.3,16.8,77.3,2017-10-26
1030,110.0,154.0,114.0,14,73.0,103.0,1.4,0.0,1016.2,0.2,16.2,85.0,2017-10-27
1031,100.0,115.0,122.0,15,60.0,80.0,1.3,0.0,1018.1,1.0,16.2,83.5,2017-10-28
1032,77.0,104.0,75.0,10,48.0,42.0,0.9,0.0,1026.3,3.2,14.9,69.5,2017-10-29
1033,66.0,71.0,71.0,10,21.0,55.0,0.7,0.0,1028.2,1.6,11.6,55.5,2017-10-30
1034,95.0,115.0,89.0,18,50.0,78.0,1.1,0.0,1021.6,0.3,11.9,81.3,2017-10-31
1035,110.0,146.0,88.0,17,76.0,102.0,1.4,0.0,1017.3,0.3,13.2,83.5,2017-11-01
1036,116.0,158.0,126.0,14,89.0,109.0,1.4,0.0,1016.2,0.6,15.4,83.8,2017-11-02
1037,168.0,176.0,129.0,15,84.5,77.0,1.5,0.0,1021.5,2.1,16.7,78.3,2017-11-03
1038,108.0,90.0,113.0,12,80.0,47.0,1.1,0.0,1027.5,1.5,14.5,75.0,2017-11-04
1039,73.0,84.0,90.0,20,39.0,61.0,0.9,0.0,1022.6,0.9,13.1,74.0,2017-11-05
1040,102.0,124.0,97.0,20,68.0,89.0,1.3,0.0,1017.7,0.3,12.7,84.5,2017-11-06
1041,138.0,176.0,84.0,15,108.0,114.0,1.5,0.0,1018.6,0.3,14.8,86.5,2017-11-07
1042,191.0,160.0,121.0,18,100.0,108.0,1.7,0.0,1018.7,0.6,15.1,85.3,2017-11-08
1043,119.0,144.0,140.0,19,92.0,81.0,1.5,0.0,1014.9,0.9,16.8,80.0,2017-11-09
1044,102.0,130.0,54.0,16,76.0,60.0,1.2,0.1,1017.4,3.7,17.1,67.8,2017-11-10
1045,68.0,86.0,54.0,10,31.0,40.0,0.8,0.0,1020.3,3.2,13.7,76.05,2017-11-11
1046,72.0,71.0,20.0,7,51.0,53.0,1.0,0.0,1017.7,1.2,11.5,84.3,2017-11-12
1047,75.0,62.0,24.0,6,56.0,54.0,1.2,0.0,1016.2,1.4,12.1,93.0,2017-11-13
1048,88.0,94.0,17.0,10,66.0,63.0,1.4,0.0,1018.1,1.1,12.4,90.8,2017-11-14
1049,130.0,140.0,50.0,15,101.0,80.0,1.7,0.0,1018.1,0.5,13.5,87.5,2017-11-15
1050,118.0,108.0,59.0,13,89.0,64.0,1.4,0.1,1014.1,1.0,16.4,84.0,2017-11-16
1051,107.0,75.0,17.0,5,81.0,46.0,1.3,2.3,1012.4,2.9,14.1,96.8,2017-11-17
1052,70.0,80.0,53.0,7,51.0,39.0,1.0,1.8,1025.0,2.4,9.5,60.3,2017-11-18
1053,71.0,72.0,19.0,10,52.0,45.0,1.0,0.0,1025.5,1.9,6.9,68.3,2017-11-19
1054,77.0,71.0,64.0,11,56.0,48.0,0.8,0.1,1026.8,1.7,7.5,72.3,2017-11-20
1055,90.0,93.0,25.0,12,67.0,63.0,0.9,0.0,1022.9,0.6,9.2,81.0,2017-11-21
1056,83.0,105.0,54.0,12,61.0,52.0,0.9,0.0,1023.7,1.9,10.3,64.8,2017-11-22
1057,87.0,118.0,56.0,14,47.0,71.0,0.9,0.0,1025.7,0.3,9.5,61.0,2017-11-23
1058,101.0,134.0,52.0,15,63.0,84.0,1.2,0.0,1024.9,0.5,8.0,75.5,2017-11-24
1059,102.0,124.0,58.0,19,64.0,87.0,1.1,0.0,1022.7,0.6,9.3,77.0,2017-11-25
1060,113.0,138.0,51.0,16,87.0,97.0,1.4,0.0,1023.0,0.3,8.0,82.0,2017-11-26
1061,121.0,151.0,76.0,22,93.0,90.0,1.6,0.0,1017.5,0.7,9.0,82.0,2017-11-27
1062,134.0,144.0,34.0,17,103.0,88.0,1.6,0.0,1018.2,0.9,13.0,77.0,2017-11-28
1063,161.0,117.0,54.0,9,72.0,44.0,1.3,1.5,1022.2,2.2,10.5,79.8,2017-11-29
1064,51.0,37.0,10.0,4,41.0,35.0,1.0,0.95,1027.2,2.5,5.5,92.5,2017-11-30
1065,64.0,61.0,0.0,6,53.0,40.0,0.7,0.4,1027.6,1.7,7.5,84.8,2017-12-01
1066,78.0,88.0,0.0,9,69.0,58.0,0.7,0.1,1023.3,0.4,8.1,88.3,2017-12-02
1067,114.0,107.0,0.0,11,84.0,70.0,1.5,0.0,1021.6,0.9,8.6,91.3,2017-12-03
1068,200.0,164.0,0.0,10,88.0,56.0,1.4,0.0,1025.2,1.6,7.2,79.5,2017-12-04
1069,270.0,147.0,0.0,14,92.0,68.0,1.9,0.0,1025.8,1.3,4.6,78.0,2017-12-05
1070,134.0,161.0,0.0,24,96.0,88.0,1.4,0.0,1019.7,0.6,5.0,86.5,2017-12-06
1071,180.0,120.0,0.0,18,100.0,72.0,1.7,0.0,1023.0,1.6,8.8,63.5,2017-12-07
1072,109.0,108.0,0.0,16,86.0,55.0,1.2,0.0,1029.7,1.3,4.3,59.8,2017-12-08
1073,106.0,123.0,0.0,15,70.0,75.0,1.4,0.0,1019.2,1.3,4.8,73.3,2017-12-09
1074,129.0,148.0,0.0,17,75.0,76.0,1.9,0.0,1021.3,0.7,4.7,75.5,2017-12-10
1075,111.0,116.0,0.0,19,53.0,76.0,1.5,0.0,1022.7,0.8,3.8,73.3,2017-12-11
1076,83.0,105.0,0.0,19,67.0,65.0,1.0,0.0,1022.7,2.0,5.0,69.5,2017-12-12
1077,95.0,77.0,12.0,9,71.0,46.0,1.0,0.9,1023.0,2.6,5.9,76.5,2017-12-13
1078,60.0,30.0,17.0,4,43.0,35.0,0.7,1.5,1025.0,1.7,4.8,96.0,2017-12-14
1079,77.0,44.0,20.0,3,54.0,33.0,1.0,1.9,1026.8,2.3,4.4,91.3,2017-12-15
1080,119.0,87.0,62.0,8,91.0,34.0,1.0,0.0,1034.4,2.4,5.0,65.5,2017-12-16
1081,95.0,87.0,67.0,11,68.0,60.0,1.0,0.0,1034.4,0.9,-0.1,75.5,2017-12-17
1082,108.0,122.0,47.0,13,81.0,85.0,1.2,0.0,1031.1,0.4,0.8,78.8,2017-12-18
1083,120.0,142.0,39.0,15,92.0,92.0,1.4,0.0,1033.5,0.4,1.7,74.0,2017-12-19
1084,113.0,132.0,52.0,18,87.0,91.0,1.2,0.0,1032.6,0.6,3.3,75.3,2017-12-20
1085,135.0,154.0,45.0,23,103.0,102.0,1.5,0.0,1027.2,0.5,3.9,75.0,2017-12-21
1086,112.0,131.0,44.0,30,84.0,98.0,1.4,0.0,1020.0,0.4,6.8,70.3,2017-12-22
1087,165.0,147.0,8.0,25,74.66666667,104.0,1.4,0.0,1018.0,0.7,8.9,69.8,2017-12-23
1088,176.0,163.0,73.0,17,65.33333333,82.0,1.4,0.0,1024.3,1.3,5.0,71.8,2017-12-24
1089,98.0,117.0,56.0,21,56.0,78.0,1.0,0.0,1023.2,0.3,3.5,70.5,2017-12-25
1090,113.0,154.0,47.0,30,85.0,96.0,1.4,0.0,1023.1,0.8,4.5,72.3,2017-12-26
1091,143.0,161.0,26.0,32,109.0,89.0,1.4,0.0,1022.3,0.9,6.7,66.0,2017-12-27
1092,165.0,118.0,15.0,18,105.2,69.0,1.4,0.0,1020.7,1.7,8.7,81.3,2017-12-28
1093,192.0,145.0,27.0,9,101.4,71.0,1.4,0.0,1025.2,1.1,8.4,87.5,2017-12-29
1094,190.0,148.3333333,50.0,16,97.6,68.0,1.5,0.0,1028.2,0.9,8.1,65.5,2017-12-30
1095,172.0,151.6666667,66.0,19,93.8,84.0,1.9,0.0,1025.4,1.1,4.0,78.5,2017-12-31
1096,119.0,155.0,52.0,18,90.0,66.0,1.3,0.3,1020.4,0.8,6.2,79.5,2018-01-01
1097,172.0,167.0,24.0,12,86.0,64.0,1.5,0.7,1021.1,1.8,7.2,84.8,2018-01-02
1098,109.0,52.0,16.0,4,82.0,35.0,1.4,0.466666667,1025.9,2.6,3.3,94.5,2018-01-03
1099,54.0,25.0,28.0,4,38.0,26.0,0.9,0.233333333,1024.2,3.4,-0.1,94.0,2018-01-04
1100,105.0,61.0,33.0,5,79.0,30.0,1.0,0.0,1024.5,1.8,-0.7,92.5,2018-01-05
1101,97.0,50.0,50.0,4,72.0,30.0,1.0,0.1,1020.0,2.4,0.7,93.8,2018-01-06
1102,165.0,87.0,69.0,6,70.5,30.0,1.3,0.2,1020.3,2.0,-0.1,90.8,2018-01-07
1103,93.0,68.0,75.0,7,69.0,41.0,0.9,0.0,1025.6,1.6,0.5,80.5,2018-01-08
1104,74.0,79.0,60.0,9,52.0,59.0,0.9,0.0,1026.3,0.6,0.4,83.0,2018-01-09
1105,80.0,83.0,58.0,9,53.0,64.0,1.0,0.0,1028.6,1.4,1.3,76.3,2018-01-10
1106,76.0,101.0,69.0,14,48.0,60.0,0.9,0.0,1030.6,1.9,1.4,67.5,2018-01-11
1107,107.0,102.0,51.0,17,80.0,61.0,1.0,0.0,1031.2,0.9,-0.3,76.3,2018-01-12
1108,89.0,95.0,24.0,24,66.0,69.0,1.1,0.0,1026.6,0.6,2.6,66.3,2018-01-13
1109,98.0,115.0,49.0,18,73.0,73.0,1.1,0.0,1021.3,0.8,4.9,72.5,2018-01-14
1110,120.0,146.0,6.0,27,91.0,80.0,1.4,0.0,1017.7,0.2,3.8,83.3,2018-01-15
1111,163.0,97.0,25.0,9,90.85714286,63.0,1.1,1.5,1016.5,1.2,5.3,87.5,2018-01-16
1112,150.0,101.0,54.0,12,90.71428571,50.0,1.1,0.0,1016.5,1.9,6.2,84.0,2018-01-17
1113,193.0,116.0,35.0,7,90.57142857,48.0,1.2,0.0,1020.4,2.7,5.3,88.8,2018-01-18
1114,207.0,109.0,17.0,5,90.42857143,50.0,1.3,0.0,1022.4,1.1,5.7,91.5,2018-01-19
1115,223.0,152.0,8.0,10,90.28571429,65.0,2.1,0.0,1019.9,0.9,6.3,92.0,2018-01-20
1116,160.0,105.0,14.0,7,90.14285714,68.0,1.8,1.6,1018.1,0.9,6.5,93.8,2018-01-21
1117,119.0,85.0,42.0,9,90.0,56.0,1.3,0.0,1017.0,1.1,5.3,87.0,2018-01-22
1118,150.0,97.0,20.0,6,69.5,37.0,1.3,0.0,1019.7,2.0,3.4,86.8,2018-01-23
1119,68.0,30.0,25.0,4,49.0,28.0,0.8,0.566666667,1020.5,2.9,1.2,92.5,2018-01-24
1120,52.0,24.0,43.0,4,36.0,24.0,0.7,1.133333333,1023.7,3.8,-1.1,90.3,2018-01-25
1121,58.0,32.0,49.0,5,41.0,25.0,0.7,1.7,1029.0,3.6,-2.0,86.3,2018-01-26
1122,69.0,35.0,66.0,5,50.0,19.0,0.6,0.85,1024.6,2.7,-2.8,88.0,2018-01-27
1123,80.0,47.0,75.0,5,59.0,17.0,0.6,0.0,1027.8,2.7,-2.0,75.0,2018-01-28
1124,109.0,75.0,81.0,9,82.0,41.0,0.9,0.0,1030.1,1.6,-3.8,77.0,2018-01-29
1125,99.0,84.0,80.0,14,74.0,72.0,1.0,0.0,1026.6,0.9,-2.0,69.0,2018-01-30
1126,89.0,87.0,75.0,13,66.0,55.0,0.7,0.0,1029.1,1.4,1.4,60.3,2018-01-31
